,schedule_date,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,home_favorite,fixed_spread,game_info
4189,11/16/1986,PHI,11.0,13.0,DET,PHI,-3.5,35,1,-3.5,11/16/1986 PHI-DET
4190,11/16/1986,PIT,21.0,10.0,TEN,PIT,-4.5,38.5,1,-4.5,11/16/1986 PIT-TEN
4191,11/16/1986,LAC,21.0,24.0,DAL,DAL,-6.0,43,-1,6.0,11/16/1986 LAC-DAL
4192,11/16/1986,ARI,7.0,16.0,NO,NO,-3.0,37.5,-1,3.0,11/16/1986 ARI-NO
4193,11/17/1986,WAS,14.0,6.0,SF,WAS,-2.0,43.5,1,-2.0,11/17/1986 WAS-SF
4194,11/20/1986,LAC,31.0,37.0,OAK,OAK,-6.5,44,-1,6.5,11/20/1986 LAC-OAK
4195,11/23/1986,CHI,12.0,10.0,GB,CHI,-14.0,37,1,-14.0,11/23/1986 CHI-GB
4196,11/23/1986,CIN,24.0,20.0,MIN,CIN,-3.0,45,1,-3.0,11/23/1986 CIN-MIN
4197,11/23/1986,CLE,37.0,31.0,PIT,CLE,-6.5,37,1,-6.5,11/23/1986 CLE-PIT
4198,11/23/1986,TEN,31.0,17.0,IND,TEN,-7.0,41,1,-7.0,11/23/1986 TEN-IND
4199,11/23/1986,LAR,26.0,13.0,NO,LAR,-6.5,37.5,1,-6.5,11/23/1986 LAR-NO
4200,11/23/1986,NE,22.0,19.0,BUF,NE,-13.0,43,1,-13.0,11/23/1986 NE-BUF
4201,11/23/1986,NYG,19.0,16.0,DEN,NYG,-3.0,38,1,-3.0,11/23/1986 NYG-DEN
4202,11/23/1986,SF,20.0,0.0,ATL,SF,-10.0,41.5,1,-10.0,11/23/1986 SF-ATL
4203,11/23/1986,SEA,24.0,20.0,PHI,SEA,-6.0,37.5,1,-6.0,11/23/1986 SEA-PHI
4204,11/23/1986,ARI,23.0,14.0,KC,KC,-3.5,39.5,-1,3.5,11/23/1986 ARI-KC
4205,11/23/1986,TB,17.0,38.0,DET,DET,-3.5,38,-1,3.5,11/23/1986 TB-DET
4206,11/23/1986,WAS,41.0,14.0,DAL,WAS,-3.0,41.5,1,-3.0,11/23/1986 WAS-DAL
4207,11/24/1986,MIA,45.0,3.0,NYJ,NYJ,-2.0,53,-1,2.0,11/24/1986 MIA-NYJ
4208,11/27/1986,DAL,14.0,31.0,SEA,DAL,-7.5,42,1,-7.5,11/27/1986 DAL-SEA
4209,11/27/1986,DET,40.0,44.0,GB,DET,-5.0,40,1,-5.0,11/27/1986 DET-GB
4210,11/30/1986,CHI,13.0,10.0,PIT,CHI,-10.0,36,1,-10.0,11/30/1986 CHI-PIT
4211,11/30/1986,CLE,13.0,10.0,TEN,CLE,-7.0,41,1,-7.0,11/30/1986 CLE-TEN
4212,11/30/1986,DEN,34.0,28.0,CIN,DEN,-7.5,45,1,-7.5,11/30/1986 DEN-CIN
4213,11/30/1986,IND,3.0,17.0,LAC,LAC,-6.5,43,-1,6.5,11/30/1986 IND-LAC
4214,11/30/1986,KC,14.0,17.0,BUF,KC,-6.5,41.5,1,-6.5,11/30/1986 KC-BUF
4215,11/30/1986,OAK,27.0,33.0,PHI,OAK,-11.0,37,1,-11.0,11/30/1986 OAK-PHI
4216,11/30/1986,MIA,14.0,20.0,ATL,MIA,-8.5,44.5,1,-8.5,11/30/1986 MIA-ATL
4217,11/30/1986,MIN,45.0,13.0,TB,MIN,-13.0,45,1,-13.0,11/30/1986 MIN-TB
4218,11/30/1986,NO,20.0,21.0,NE,NE,-3.0,37,-1,3.0,11/30/1986 NO-NE
4219,11/30/1986,NYJ,3.0,17.0,LAR,NYJ,-2.0,41,1,-2.0,11/30/1986 NYJ-LAR
4220,11/30/1986,ARI,17.0,20.0,WAS,WAS,-7.5,39,-1,7.5,11/30/1986 ARI-WAS
4221,12/01/1986,SF,17.0,21.0,NYG,SF,-3.0,40,1,-3.0,12/01/1986 SF-NYG
4222,12/07/1986,ATL,23.0,28.0,IND,ATL,-11.0,37,1,-11.0,12/07/1986 ATL-IND
4223,12/07/1986,BUF,17.0,21.0,CLE,CLE,-3.0,37,-1,3.0,12/07/1986 BUF-CLE
4224,12/07/1986,CHI,48.0,14.0,TB,CHI,-17.0,35,1,-17.0,12/07/1986 CHI-TB
4225,12/07/1986,GB,6.0,32.0,MIN,MIN,-3.0,40,-1,3.0,12/07/1986 GB-MIN
4226,12/07/1986,KC,37.0,10.0,DEN,DEN,-5.5,38,-1,5.5,12/07/1986 KC-DEN
4227,12/07/1986,LAR,29.0,10.0,DAL,LAR,-5.0,39,1,-5.0,12/07/1986 LAR-DAL
4228,12/07/1986,NE,7.0,31.0,CIN,NE,-4.5,46,1,-4.5,12/07/1986 NE-CIN
4229,12/07/1986,NO,27.0,31.0,MIA,NO,-3.5,41,1,-3.5,12/07/1986 NO-MIA
4230,12/07/1986,PHI,10.0,10.0,ARI,PHI,-4.5,36,1,-4.5,12/07/1986 PHI-ARI
4231,12/07/1986,PIT,27.0,17.0,DET,PIT,-4.5,36,1,-4.5,12/07/1986 PIT-DET
4232,12/07/1986,LAC,27.0,0.0,TEN,LAC,-7.0,43,1,-7.0,12/07/1986 LAC-TEN
4233,12/07/1986,SF,24.0,10.0,NYJ,SF,-6.0,43,1,-6.0,12/07/1986 SF-NYJ
4234,12/07/1986,WAS,14.0,24.0,NYG,WAS,-3.5,38,1,-3.5,12/07/1986 WAS-NYG
4235,12/08/1986,SEA,37.0,0.0,OAK,OAK,-2.5,41,-1,2.5,12/08/1986 SEA-OAK
4236,12/13/1986,DEN,31.0,30.0,WAS,DEN,-3.5,39,1,-3.5,12/13/1986 DEN-WAS
4237,12/13/1986,NYJ,24.0,45.0,PIT,NYJ,-6.5,38,1,-6.5,12/13/1986 NYJ-PIT
4238,12/14/1986,ATL,9.0,14.0,NO,NO,-1.0,39,-1,1.0,12/14/1986 ATL-NO
4239,12/14/1986,CIN,3.0,34.0,CLE,CIN,-3.0,42,1,-3.0,12/14/1986 CIN-CLE
4240,12/14/1986,DAL,21.0,23.0,PHI,DAL,-6.5,37,1,-6.5,12/14/1986 DAL-PHI
4241,12/14/1986,TEN,23.0,10.0,MIN,MIN,-7.0,41,-1,7.0,12/14/1986 TEN-MIN
4242,12/14/1986,IND,24.0,14.0,BUF,BUF,-4.0,38,-1,4.0,12/14/1986 IND-BUF
4243,12/14/1986,OAK,17.0,20.0,KC,OAK,-6.5,41,1,-6.5,12/14/1986 OAK-KC
4244,12/14/1986,LAR,31.0,37.0,MIA,LAR,-6.5,44,1,-6.5,12/14/1986 LAR-MIA
4245,12/14/1986,NE,24.0,29.0,SF,SF,-2.5,41,-1,2.5,12/14/1986 NE-SF
4246,12/14/1986,NYG,27.0,7.0,ARI,NYG,-10.5,37,1,-10.5,12/14/1986 NYG-ARI
4247,12/14/1986,LAC,24.0,34.0,SEA,LAC,-2.5,43,1,-2.5,12/14/1986 LAC-SEA
4248,12/14/1986,TB,7.0,21.0,GB,GB,-4.0,44,-1,4.0,12/14/1986 TB-GB
4249,12/15/1986,DET,13.0,16.0,CHI,CHI,-9.5,38,-1,9.5,12/15/1986 DET-CHI
4250,12/19/1986,SF,24.0,14.0,LAR,SF,-4.5,40,1,-4.5,12/19/1986 SF-LAR
4251,12/20/1986,NYG,55.0,24.0,GB,NYG,-12.0,36,1,-12.0,12/20/1986 NYG-GB
4252,12/20/1986,SEA,41.0,16.0,DEN,SEA,-3.5,44,1,-3.5,12/20/1986 SEA-DEN
4253,12/21/1986,CIN,52.0,21.0,NYJ,CIN,-7.0,46,1,-7.0,12/21/1986 CIN-NYJ
4254,12/21/1986,CLE,47.0,17.0,LAC,CLE,-6.5,42,1,-6.5,12/21/1986 CLE-LAC
4255,12/21/1986,DAL,10.0,24.0,CHI,CHI,-3.0,35,-1,3.0,12/21/1986 DAL-CHI
4256,12/21/1986,DET,6.0,20.0,ATL,DET,-3.0,39,1,-3.0,12/21/1986 DET-ATL
4257,12/21/1986,TEN,16.0,7.0,BUF,TEN,-3.0,40,1,-3.0,12/21/1986 TEN-BUF
4258,12/21/1986,OAK,24.0,30.0,IND,OAK,-9.0,40,1,-9.0,12/21/1986 OAK-IND
4259,12/21/1986,MIN,33.0,17.0,NO,MIN,-3.0,41,1,-3.0,12/21/1986 MIN-NO
4260,12/21/1986,PHI,14.0,21.0,WAS,WAS,-4.0,38,-1,4.0,12/21/1986 PHI-WAS
4261,12/21/1986,PIT,19.0,24.0,KC,PIT,-2.0,38.5,1,-2.0,12/21/1986 PIT-KC
4262,12/21/1986,ARI,21.0,17.0,TB,ARI,-12.5,41,1,-12.5,12/21/1986 ARI-TB
4263,12/22/1986,MIA,27.0,34.0,NE,MIA,-3.5,48,1,-3.5,12/22/1986 MIA-NE
4264,12/28/1986,NYJ,35.0,15.0,KC,NYJ,-3.0,39,1,-3.0,12/28/1986 NYJ-KC
4265,12/28/1986,WAS,19.0,7.0,LAR,WAS,-4.5,40,1,-4.5,12/28/1986 WAS-LAR
4266,01/03/1987,CHI,13.0,27.0,WAS,CHI,-7.0,34,1,-7.0,01/03/1987 CHI-WAS
4267,01/03/1987,CLE,23.0,20.0,NYJ,CLE,-7.0,41,1,-7.0,01/03/1987 CLE-NYJ
4268,01/04/1987,DEN,22.0,17.0,NE,DEN,-4.0,43,1,-4.0,01/04/1987 DEN-NE
4269,01/04/1987,NYG,49.0,3.0,SF,NYG,-3.0,39,1,-3.0,01/04/1987 NYG-SF
4270,01/11/1987,CLE,20.0,23.0,DEN,CLE,-3.0,38,1,-3.0,01/11/1987 CLE-DEN
4271,01/11/1987,NYG,17.0,0.0,WAS,NYG,-7.0,38,1,-7.0,01/11/1987 NYG-WAS
4272,01/25/1987,NYG,39.0,20.0,DEN,NYG,-9.5,40,1,-9.5,01/25/1987 NYG-DEN
4273,09/13/1987,BUF,28.0,31.0,NYJ,NYJ,-1.5,44,-1,1.5,09/13/1987 BUF-NYJ
4274,09/13/1987,DEN,40.0,17.0,SEA,DEN,-3.0,43.5,1,-3.0,09/13/1987 DEN-SEA
4275,09/13/1987,GB,0.0,20.0,OAK,OAK,-5.0,38,-1,5.0,09/13/1987 GB-OAK
4276,09/13/1987,TEN,20.0,16.0,LAR,LAR,-5.0,37,-1,5.0,09/13/1987 TEN-LAR
4277,09/13/1987,IND,21.0,23.0,CIN,CIN,-5.5,44,-1,5.5,09/13/1987 IND-CIN
4278,09/13/1987,KC,20.0,13.0,LAC,KC,-3.0,45,1,-3.0,09/13/1987 KC-LAC
4279,09/13/1987,MIN,34.0,19.0,DET,MIN,-6.5,41,1,-6.5,09/13/1987 MIN-DET
4280,09/13/1987,NE,28.0,21.0,MIA,NE,-6.0,47,1,-6.0,09/13/1987 NE-MIA
4281,09/13/1987,NO,28.0,21.0,CLE,CLE,-2.5,40,-1,2.5,09/13/1987 NO-CLE
4282,09/13/1987,PIT,30.0,17.0,SF,SF,-5.5,40,-1,5.5,09/13/1987 PIT-SF
4283,09/13/1987,ARI,24.0,13.0,DAL,PICK,0.0,38,-1,-0.0,09/13/1987 ARI-DAL
4284,09/13/1987,TB,48.0,10.0,ATL,ATL,-2.0,40.5,-1,2.0,09/13/1987 TB-ATL
4285,09/13/1987,WAS,34.0,24.0,PHI,WAS,-10.0,38,1,-10.0,09/13/1987 WAS-PHI
4286,09/14/1987,CHI,34.0,19.0,NYG,CHI,-1.5,35.5,1,-1.5,09/14/1987 CHI-NYG
4287,09/20/1987,ATL,21.0,20.0,WAS,WAS,-6.5,41.5,-1,6.5,09/20/1987 ATL-WAS
4288,09/20/1987,BUF,34.0,30.0,TEN,BUF,-3.5,41,1,-3.5,09/20/1987 BUF-TEN
4289,09/20/1987,CHI,20.0,3.0,TB,CHI,-14.0,39,1,-14.0,09/20/1987 CHI-TB
4290,09/20/1987,CIN,26.0,27.0,SF,PICK,0.0,47,-1,-0.0,09/20/1987 CIN-SF
4291,09/20/1987,CLE,34.0,10.0,PIT,CLE,-7.0,42,1,-7.0,09/20/1987 CLE-PIT
4292,09/20/1987,GB,17.0,17.0,DEN,DEN,-9.5,42,-1,9.5,09/20/1987 GB-DEN
4293,09/20/1987,IND,10.0,23.0,MIA,MIA,-5.0,46.5,-1,5.0,09/20/1987 IND-MIA
4294,09/20/1987,OAK,27.0,7.0,DET,OAK,-7.5,36.5,1,-7.5,09/20/1987 OAK-DET
4295,09/20/1987,LAR,16.0,21.0,MIN,LAR,-4.5,41.5,1,-4.5,09/20/1987 LAR-MIN
4296,09/20/1987,NYG,14.0,16.0,DAL,NYG,-12.0,39.5,1,-12.0,09/20/1987 NYG-DAL
4297,09/20/1987,PHI,27.0,17.0,NO,NO,-1.0,37,-1,1.0,09/20/1987 PHI-NO
4298,09/20/1987,LAC,28.0,24.0,ARI,LAC,-5.5,45,1,-5.5,09/20/1987 LAC-ARI
4299,09/20/1987,SEA,43.0,14.0,KC,SEA,-7.0,41,1,-7.0,09/20/1987 SEA-KC
4300,09/21/1987,NYJ,43.0,24.0,NE,NE,-2.0,44,-1,2.0,09/21/1987 NYJ-NE
4301,10/25/1987,DET,33.0,34.0,GB,DET,-5.0,39,1,-5.0,10/25/1987 DET-GB
4302,10/25/1987,TEN,37.0,33.0,ATL,TEN,-4.0,41,1,-4.0,10/25/1987 TEN-ATL
4303,10/25/1987,IND,30.0,16.0,NE,NE,-6.5,43,-1,6.5,10/25/1987 IND-NE
4304,10/25/1987,OAK,13.0,35.0,SEA,OAK,-2.5,40,1,-2.5,10/25/1987 OAK-SEA
4305,10/25/1987,MIA,31.0,34.0,BUF,MIA,-9.5,48.5,1,-9.5,10/25/1987 MIA-BUF
4306,10/25/1987,NO,22.0,24.0,SF,SF,-3.0,42,-1,3.0,10/25/1987 NO-SF
4307,10/25/1987,NYG,30.0,7.0,ARI,NYG,-10.0,40,1,-10.0,10/25/1987 NYG-ARI
4308,10/25/1987,PHI,37.0,20.0,DAL,PHI,-2.0,37.5,1,-2.0,10/25/1987 PHI-DAL
4309,10/25/1987,PIT,23.0,20.0,CIN,PIT,-2.5,45,1,-2.5,10/25/1987 PIT-CIN
4310,10/25/1987,LAC,42.0,21.0,KC,LAC,-4.0,44,1,-4.0,10/25/1987 LAC-KC
4311,10/25/1987,TB,26.0,27.0,CHI,CHI,-10.0,38,-1,10.0,10/25/1987 TB-CHI
4312,10/25/1987,WAS,17.0,16.0,NYJ,WAS,-7.0,45,1,-7.0,10/25/1987 WAS-NYJ
4313,10/26/1987,CLE,30.0,17.0,LAR,CLE,-5.5,42,1,-5.5,10/26/1987 CLE-LAR
4314,10/26/1987,MIN,34.0,27.0,DEN,MIN,-1.5,47,1,-1.5,10/26/1987 MIN-DEN
4315,11/01/1987,ATL,0.0,38.0,NO,NO,-2.0,41,-1,2.0,11/01/1987 ATL-NO
4316,11/01/1987,BUF,7.0,27.0,WAS,WAS,-3.5,45,-1,3.5,11/01/1987 BUF-WAS
4317,11/01/1987,CHI,31.0,28.0,KC,CHI,-14.5,40,1,-14.5,11/01/1987 CHI-KC
4318,11/01/1987,CIN,29.0,31.0,TEN,CIN,-6.5,48.5,1,-6.5,11/01/1987 CIN-TEN
4319,11/01/1987,DEN,34.0,0.0,DET,DEN,-10.5,46,1,-10.5,11/01/1987 DEN-DET
4320,11/01/1987,GB,17.0,23.0,TB,GB,-2.0,42.5,1,-2.0,11/01/1987 GB-TB
4321,11/01/1987,LAR,10.0,31.0,SF,SF,-4.5,41.5,-1,4.5,11/01/1987 LAR-SF
4322,11/01/1987,MIA,35.0,24.0,PIT,MIA,-6.5,45,1,-6.5,11/01/1987 MIA-PIT
4323,11/01/1987,NE,26.0,23.0,OAK,NE,-3.5,42,1,-3.5,11/01/1987 NE-OAK
4324,11/01/1987,NYJ,14.0,19.0,IND,NYJ,-7.0,44,1,-7.0,11/01/1987 NYJ-IND
4325,11/01/1987,LAC,27.0,24.0,CLE,LAC,-1.0,48,1,-1.0,11/01/1987 LAC-CLE
4326,11/01/1987,SEA,28.0,17.0,MIN,SEA,-6.5,47,1,-6.5,11/01/1987 SEA-MIN
4327,11/01/1987,ARI,23.0,28.0,PHI,ARI,-2.5,42,1,-2.5,11/01/1987 ARI-PHI
4328,11/02/1987,DAL,33.0,24.0,NYG,NYG,-7.0,40,-1,7.0,11/02/1987 DAL-NYG
4329,11/08/1987,BUF,21.0,14.0,DEN,DEN,-5.0,45,-1,5.0,11/08/1987 BUF-DEN
4330,11/08/1987,CIN,14.0,20.0,MIA,CIN,-2.0,55,1,-2.0,11/08/1987 CIN-MIA
4331,11/08/1987,CLE,38.0,3.0,ATL,CLE,-13.0,44,1,-13.0,11/08/1987 CLE-ATL
4332,11/08/1987,DET,27.0,17.0,DAL,DAL,-5.0,43,-1,5.0,11/08/1987 DET-DAL
4333,11/08/1987,GB,24.0,26.0,CHI,CHI,-10.0,39,-1,10.0,11/08/1987 GB-CHI
4334,11/08/1987,IND,13.0,16.0,LAC,PICK,0.0,45,-1,-0.0,11/08/1987 IND-LAC
4335,11/08/1987,KC,16.0,17.0,PIT,KC,-4.0,42,1,-4.0,11/08/1987 KC-PIT
4336,11/08/1987,LAR,14.0,31.0,NO,NO,-3.5,40,-1,3.5,11/08/1987 LAR-NO
4337,11/08/1987,MIN,31.0,20.0,OAK,MIN,-4.0,44.5,1,-4.0,11/08/1987 MIN-OAK
4338,11/08/1987,NYG,17.0,10.0,NE,NYG,-4.5,41.5,1,-4.5,11/08/1987 NYG-NE
4339,11/08/1987,PHI,31.0,27.0,WAS,WAS,-4.0,41,-1,4.0,11/08/1987 PHI-WAS
4340,11/08/1987,SF,27.0,20.0,TEN,SF,-10.0,44.5,1,-10.0,11/08/1987 SF-TEN
4341,11/08/1987,ARI,31.0,28.0,TB,ARI,-2.5,44,1,-2.5,11/08/1987 ARI-TB
4342,11/09/1987,NYJ,30.0,14.0,SEA,SEA,-3.5,46,-1,3.5,11/09/1987 NYJ-SEA
4343,11/15/1987,ATL,10.0,16.0,CIN,CIN,-5.5,44.5,-1,5.5,11/15/1987 ATL-CIN
4344,11/15/1987,CLE,27.0,21.0,BUF,CLE,-7.5,45,1,-7.5,11/15/1987 CLE-BUF
4345,11/15/1987,KC,9.0,16.0,NYJ,KC,-3.0,44,1,-3.0,11/15/1987 KC-NYJ
4346,11/15/1987,MIA,21.0,40.0,IND,MIA,-7.0,46,1,-7.0,11/15/1987 MIA-IND
4347,11/15/1987,MIN,23.0,17.0,TB,MIN,-9.0,47.5,1,-9.0,11/15/1987 MIN-TB
4348,11/15/1987,NE,17.0,23.0,DAL,NE,-3.5,43.5,1,-3.5,11/15/1987 NE-DAL
4349,11/15/1987,PHI,17.0,20.0,NYG,NYG,-1.5,40,-1,1.5,11/15/1987 PHI-NYG
4350,11/15/1987,PIT,3.0,23.0,TEN,PIT,-3.5,44,1,-3.5,11/15/1987 PIT-TEN
4351,11/15/1987,LAC,16.0,14.0,OAK,LAC,-4.0,43,1,-4.0,11/15/1987 LAC-OAK
4352,11/15/1987,SF,24.0,26.0,NO,SF,-4.0,42,1,-4.0,11/15/1987 SF-NO
4353,11/15/1987,SEA,24.0,13.0,GB,SEA,-13.0,46,1,-13.0,11/15/1987 SEA-GB
4354,11/15/1987,ARI,24.0,27.0,LAR,ARI,-5.0,42,1,-5.0,11/15/1987 ARI-LAR
4355,11/15/1987,WAS,20.0,13.0,DET,WAS,-13.5,43,1,-13.5,11/15/1987 WAS-DET
4356,11/16/1987,DEN,31.0,29.0,CHI,DEN,-2.0,42.5,1,-2.0,11/16/1987 DEN-CHI
4357,11/22/1987,CHI,30.0,10.0,DET,CHI,-12.0,41.5,1,-12.0,11/22/1987 CHI-DET
4358,11/22/1987,CIN,16.0,30.0,PIT,CIN,-6.0,42,1,-6.0,11/22/1987 CIN-PIT
4359,11/22/1987,DAL,14.0,20.0,MIA,DAL,-2.0,48,1,-2.0,11/22/1987 DAL-MIA
4360,11/22/1987,TEN,7.0,40.0,CLE,CLE,-2.0,47,-1,2.0,11/22/1987 TEN-CLE
4361,11/22/1987,KC,3.0,23.0,GB,KC,-4.0,41.5,1,-4.0,11/22/1987 KC-GB
4362,11/22/1987,OAK,17.0,23.0,DEN,DEN,-1.0,43,-1,1.0,11/22/1987 OAK-DEN
4363,11/22/1987,MIN,24.0,13.0,ATL,MIN,-14.0,44.5,1,-14.0,11/22/1987 MIN-ATL
4364,11/22/1987,NE,24.0,0.0,IND,NE,-1.0,39,1,-1.0,11/22/1987 NE-IND
4365,11/22/1987,NO,23.0,14.0,NYG,NO,-2.5,41,1,-2.5,11/22/1987 NO-NYG
4366,11/22/1987,NYJ,14.0,17.0,BUF,NYJ,-3.5,42.5,1,-3.5,11/22/1987 NYJ-BUF
4367,11/22/1987,PHI,19.0,31.0,ARI,PHI,-6.5,43,1,-6.5,11/22/1987 PHI-ARI
4368,11/22/1987,SEA,34.0,3.0,LAC,SEA,-8.0,44.5,1,-8.0,11/22/1987 SEA-LAC
4369,11/22/1987,TB,10.0,24.0,SF,SF,-6.0,47,-1,6.0,11/22/1987 TB-SF
4370,11/23/1987,WAS,26.0,30.0,LAR,WAS,-10.0,41,1,-10.0,11/23/1987 WAS-LAR
4371,11/26/1987,DAL,38.0,44.0,MIN,MIN,-1.0,44,-1,1.0,11/26/1987 DAL-MIN
4372,11/26/1987,DET,20.0,27.0,KC,DET,-5.0,42,1,-5.0,11/26/1987 DET-KC
4373,11/29/1987,ATL,21.0,34.0,ARI,ARI,-2.5,44.5,-1,2.5,11/29/1987 ATL-ARI
4374,11/29/1987,BUF,27.0,0.0,MIA,MIA,-1.5,46,-1,1.5,11/29/1987 BUF-MIA
4375,11/29/1987,CHI,23.0,10.0,GB,CHI,-12.0,40.5,1,-12.0,11/29/1987 CHI-GB
4376,11/29/1987,IND,51.0,27.0,TEN,IND,-3.5,42,1,-3.5,11/29/1987 IND-TEN
4377,11/29/1987,LAR,35.0,3.0,TB,LAR,-4.5,43,1,-4.5,11/29/1987 LAR-TB
4378,11/29/1987,NE,31.0,34.0,PHI,NE,-3.5,41,1,-3.5,11/29/1987 NE-PHI
4379,11/29/1987,NYJ,27.0,20.0,CIN,NYJ,-4.0,42,1,-4.0,11/29/1987 NYJ-CIN
4380,11/29/1987,PIT,16.0,20.0,NO,NO,-2.5,40,-1,2.5,11/29/1987 PIT-NO
4381,11/29/1987,LAC,17.0,31.0,DEN,DEN,-1.0,45.5,-1,1.0,11/29/1987 LAC-DEN
4382,11/29/1987,SF,38.0,24.0,CLE,SF,-3.0,46.5,1,-3.0,11/29/1987 SF-CLE
4383,11/29/1987,WAS,23.0,19.0,NYG,WAS,-3.5,39.5,1,-3.5,11/29/1987 WAS-NYG
4384,11/30/1987,SEA,14.0,37.0,OAK,SEA,-9.0,44,1,-9.0,11/30/1987 SEA-OAK
4385,12/06/1987,CIN,30.0,27.0,KC,CIN,-4.5,44.5,1,-4.5,12/06/1987 CIN-KC
4386,12/06/1987,CLE,7.0,9.0,IND,CLE,-8.0,42,1,-8.0,12/06/1987 CLE-IND
4387,12/06/1987,DAL,10.0,21.0,ATL,DAL,-9.5,44,1,-9.5,12/06/1987 DAL-ATL
4388,12/06/1987,DEN,31.0,20.0,NE,DEN,-8.0,45.5,1,-8.0,12/06/1987 DEN-NE
4389,12/06/1987,DET,16.0,37.0,LAR,LAR,-3.5,44,-1,3.5,12/06/1987 DET-LAR
4390,12/06/1987,GB,12.0,23.0,SF,SF,-6.5,41,-1,6.5,12/06/1987 GB-SF
4391,12/06/1987,TEN,33.0,18.0,LAC,LAC,-2.5,46.5,-1,2.5,12/06/1987 TEN-LAC
4392,12/06/1987,OAK,34.0,21.0,BUF,OAK,-3.5,42,1,-3.5,12/06/1987 OAK-BUF
4393,12/06/1987,MIN,24.0,30.0,CHI,MIN,-1.5,46,1,-1.5,12/06/1987 MIN-CHI
4394,12/06/1987,NO,44.0,34.0,TB,NO,-10.5,44,1,-10.5,12/06/1987 NO-TB
4395,12/06/1987,NYG,23.0,20.0,PHI,NYG,-5.0,41,1,-5.0,12/06/1987 NYG-PHI
4396,12/06/1987,PIT,13.0,9.0,SEA,SEA,-3.5,41,-1,3.5,12/06/1987 PIT-SEA
4397,12/06/1987,ARI,17.0,34.0,WAS,WAS,-3.5,45,-1,3.5,12/06/1987 ARI-WAS
4398,12/07/1987,MIA,37.0,28.0,NYJ,MIA,-3.5,45,1,-3.5,12/07/1987 MIA-NYJ
4399,12/13/1987,CLE,38.0,24.0,CIN,CLE,-7.5,40.5,1,-7.5,12/13/1987 CLE-CIN
4400,12/13/1987,GB,16.0,10.0,MIN,MIN,-4.0,37.5,-1,4.0,12/13/1987 GB-MIN
4401,12/13/1987,IND,3.0,27.0,BUF,IND,-3.5,44.5,1,-3.5,12/13/1987 IND-BUF
4402,12/13/1987,KC,16.0,10.0,OAK,OAK,-5.5,40,-1,5.5,12/13/1987 KC-OAK
4403,12/13/1987,LAR,33.0,0.0,ATL,LAR,-10.0,41.5,1,-10.0,12/13/1987 LAR-ATL
4404,12/13/1987,NE,42.0,20.0,NYJ,NE,-4.0,45,1,-4.0,12/13/1987 NE-NYJ
4405,12/13/1987,NO,24.0,10.0,TEN,NO,-7.5,46.5,1,-7.5,12/13/1987 NO-TEN
4406,12/13/1987,PHI,10.0,28.0,MIA,PHI,-1.5,44,1,-1.5,12/13/1987 PHI-MIA
4407,12/13/1987,LAC,16.0,20.0,PIT,LAC,-3.0,45,1,-3.0,12/13/1987 LAC-PIT
4408,12/13/1987,SEA,28.0,21.0,DEN,SEA,-3.5,47.5,1,-3.5,12/13/1987 SEA-DEN
4409,12/13/1987,ARI,27.0,24.0,NYG,NYG,-3.0,41,-1,3.0,12/13/1987 ARI-NYG
4410,12/13/1987,TB,10.0,20.0,DET,TB,-6.0,47.5,1,-6.0,12/13/1987 TB-DET
4411,12/13/1987,WAS,24.0,20.0,DAL,WAS,-9.5,42,1,-9.5,12/13/1987 WAS-DAL
4412,12/14/1987,SF,41.0,0.0,CHI,SF,-5.5,45.5,1,-5.5,12/14/1987 SF-CHI
4413,12/19/1987,DEN,20.0,17.0,KC,DEN,-9.5,44,1,-9.5,12/19/1987 DEN-KC
4414,12/19/1987,NYG,20.0,10.0,GB,NYG,-7.0,39,1,-7.0,12/19/1987 NYG-GB
4415,12/20/1987,BUF,7.0,13.0,NE,BUF,-4.0,41,1,-4.0,12/20/1987 BUF-NE
4416,12/20/1987,CHI,21.0,34.0,SEA,CHI,-3.5,37,1,-3.5,12/20/1987 CHI-SEA
4417,12/20/1987,CIN,24.0,41.0,NO,NO,-3.0,45,-1,3.0,12/20/1987 CIN-NO
4418,12/20/1987,DET,14.0,17.0,MIN,MIN,-6.0,46,-1,6.0,12/20/1987 DET-MIN
4419,12/20/1987,TEN,24.0,16.0,PIT,PICK,0.0,43,-1,-0.0,12/20/1987 TEN-PIT
4420,12/20/1987,OAK,17.0,24.0,CLE,OAK,-2.5,43,1,-2.5,12/20/1987 OAK-CLE
4421,12/20/1987,MIA,23.0,21.0,WAS,MIA,-3.0,49,1,-3.0,12/20/1987 MIA-WAS
4422,12/20/1987,NYJ,27.0,38.0,PHI,NYJ,-2.0,42,1,-2.0,12/20/1987 NYJ-PHI
4423,12/20/1987,LAC,7.0,20.0,IND,LAC,-3.5,42,1,-3.5,12/20/1987 LAC-IND
4424,12/20/1987,SF,35.0,7.0,ATL,SF,-16.0,42,1,-16.0,12/20/1987 SF-ATL
4425,12/20/1987,TB,14.0,31.0,ARI,ARI,-3.0,45,-1,3.0,12/20/1987 TB-ARI
4426,12/21/1987,LAR,21.0,29.0,DAL,LAR,-7.0,44,1,-7.0,12/21/1987 LAR-DAL
4427,12/26/1987,MIN,24.0,27.0,WAS,MIN,-2.5,46,1,-2.5,12/26/1987 MIN-WAS
